"","Df","Deviance","Resid. Df","Resid. Dev"
"V640",1,0,1450,263.797339102543
"V641",0,0,1450,263.797339102543
"V642",0,0,1450,263.797339102543
"V643",0,0,1450,263.797339102543
"V644",0,0,1450,263.797339102543
"V645",0,0,1450,263.797339102543
"V646",0,0,1450,263.797339102543
"V647",0,0,1450,263.797339102543
"V648",0,0,1450,263.797339102543
"V649",0,0,1450,263.797339102543
"V650",0,0,1450,263.797339102543
"V651",0,0,1450,263.797339102543
"V652",0,0,1450,263.797339102543
"V653",0,0,1450,263.797339102543
"V654",0,0,1450,263.797339102543
"V655",0,0,1450,263.797339102543
"V656",0,0,1450,263.797339102543
"V657",0,0,1450,263.797339102543
"V658",0,0,1450,263.797339102543
"V659",0,0,1450,263.797339102543
"V660",1,0.287163492818081,1449,263.510175609725
"V661",1,0.0822018814607759,1448,263.427973728264
"V662",0,0,1448,263.427973728264
"V663",0,0,1448,263.427973728264
"V664",0,0,1448,263.427973728264
"V665",0,0,1448,263.427973728264
"V666",0,0,1448,263.427973728264
"V667",1,0.49507802967878,1447,262.932895698586
"V668",0,0,1447,262.932895698586
"V669",1,0.064944179229542,1446,262.867951519356
"V670",0,0,1446,262.867951519356
"V671",0,0,1446,262.867951519356
"V672",1,0.16201141181682,1445,262.705940107539
"V673",0,0,1445,262.705940107539
"V674",0,0,1445,262.705940107539
"V675",1,0,1444,262.790095891116
"V676",0,0,1444,262.790095891116
"V677",0,0,1444,262.790095891116
"V678",0,0,1444,262.790095891116
"V679",0,0,1444,262.790095891116
"V680",0,0,1444,262.790095891116
"V681",0,0,1444,262.790095891116
"V682",0,0,1444,262.790095891116
"V683",0,0,1444,262.790095891116
"V684",0,0,1444,262.790095891116
"V685",1,0.108883496875819,1443,262.681212394241
"V686",0,0,1443,262.681212394241
"V687",0,0,1443,262.681212394241
"V688",0,0,1443,262.681212394241
"V689",1,0,1442,262.68534256166
"V690",0,0,1442,262.68534256166
"V691",0,0,1442,262.68534256166
"V692",1,0.401927197492853,1441,262.283415364167
"V693",1,0.213094486130956,1440,262.070320878036
"V694",1,0.010630924131533,1439,262.059689953904
"V695",1,0.114822924925761,1438,261.944867028979
"V696",0,0,1438,261.944867028979
"V697",1,0.0137651456578851,1437,261.931101883321
"V698",0,0,1437,261.931101883321
"V699",0,0,1437,261.931101883321
"V700",0,0,1437,261.931101883321
"V701",0,0,1437,261.931101883321
"V702",0,0,1437,261.931101883321
"V703",0,0,1437,261.931101883321
"V704",0,0,1437,261.931101883321
"V705",0,0,1437,261.931101883321
"V706",0,0,1437,261.931101883321
"V707",1,0.0341625667006156,1436,261.89693931662
"V708",0,0,1436,261.89693931662
"V709",1,0,1435,261.898826257833
"V710",0,0,1435,261.898826257833
"V711",0,0,1435,261.898826257833
"V712",0,0,1435,261.898826257833
"V713",1,0.0232196493759034,1434,261.875606608458
"V714",1,0.0647009140401451,1433,261.810905694417
"V715",0,0,1433,261.810905694417
"V716",1,0.581500558757796,1432,261.22940513566
"V717",0,0,1432,261.22940513566
"V718",0,0,1432,261.22940513566
"V719",1,0,1431,261.243519991568
"V720",0,0,1431,261.243519991568
"V721",0,0,1431,261.243519991568
"V722",0,0,1431,261.243519991568
"V723",0,0,1431,261.243519991568
"V724",1,0.0860768424932417,1430,261.157443149075
"V725",0,0,1430,261.157443149075
"V726",0,0,1430,261.157443149075
"V727",0,0,1430,261.157443149075
"V728",0,0,1430,261.157443149075
"V729",0,0,1430,261.157443149075
"V730",0,0,1430,261.157443149075
"V731",1,0,1429,261.394650585541
"V732",0,0,1429,261.394650585541
"V733",0,0,1429,261.394650585541
"V734",0,0,1429,261.394650585541
"V735",0,0,1429,261.394650585541
"V736",0,0,1429,261.394650585541
"V737",0,0,1429,261.394650585541
"V738",0,0,1429,261.394650585541
"V739",1,0.108091575683261,1428,261.286559009858
"V740",0,0,1428,261.286559009858
"V741",0,0,1428,261.286559009858
"V742",0,0,1428,261.286559009858
"V743",0,0,1428,261.286559009858
"V744",0,0,1428,261.286559009858
"V745",0,0,1428,261.286559009858
"V746",1,0.0627139269748795,1427,261.223845082883
"V747",1,0.326829858302403,1426,260.897015224581
"V748",0,0,1426,260.897015224581
"V749",0,0,1426,260.897015224581
"V750",0,0,1426,260.897015224581
"V751",0,0,1426,260.897015224581
"V752",0,0,1426,260.897015224581
"V753",1,0.928085204548495,1425,259.968930020032
"V754",0,0,1425,259.968930020032
"V755",0,0,1425,259.968930020032
"V756",0,0,1425,259.968930020032
"V757",1,0.0119279127171126,1424,259.957002107315
"V758",0,0,1424,259.957002107315
"V759",0,0,1424,259.957002107315
"V760",0,0,1424,259.957002107315
"V761",1,0.351999758735701,1423,259.605002348579
"V762",0,0,1423,259.605002348579
"V763",0,0,1423,259.605002348579
"V764",0,0,1423,259.605002348579
"V765",0,0,1423,259.605002348579
"V766",0,0,1423,259.605002348579
"V767",0,0,1423,259.605002348579
"V768",0,0,1423,259.605002348579
"V769",0,0,1423,259.605002348579
"V770",0,0,1423,259.605002348579
"V771",0,0,1423,259.605002348579
"V772",0,0,1423,259.605002348579
"V773",0,0,1423,259.605002348579
"V774",0,0,1423,259.605002348579
"V775",0,0,1423,259.605002348579
"V776",1,0.0103291287136926,1422,259.594673219866
"V777",0,0,1422,259.594673219866
"V778",1,0,1421,259.597413960009
"V779",1,1.67231077497405,1420,257.925103185035
"V780",1,0.0986789429304622,1419,257.826424242105
"V781",0,0,1419,257.826424242105
"V782",0,0,1419,257.826424242105
"V783",0,0,1419,257.826424242105
"V784",0,0,1419,257.826424242105
"V785",1,0.0735816059691956,1418,257.752842636135
"V786",0,0,1418,257.752842636135
"V787",0,0,1418,257.752842636135
"V788",0,0,1418,257.752842636135
"V789",0,0,1418,257.752842636135
"V790",0,0,1418,257.752842636135
"V791",0,0,1418,257.752842636135
"V792",0,0,1418,257.752842636135
"V793",0,0,1418,257.752842636135
"V794",1,0.636580768113902,1417,257.116261868021
"V795",0,0,1417,257.116261868021
"V796",1,0,1416,257.11672355517
"V797",1,0.0552311744938834,1415,257.061492380676
"V798",1,0.309208841401244,1414,256.752283539275
"V799",1,0.135183713324864,1413,256.61709982595
"V800",0,0,1413,256.61709982595
"V801",1,0.0549242363729263,1412,256.562175589577
"V802",1,0.00833009195031309,1411,256.553845497627
"V803",1,0.564503287454727,1410,255.989342210172
"V804",0,0,1410,255.989342210172
"V805",1,0.861341494129505,1409,255.128000716043
"V806",1,0.304582978305802,1408,254.823417737737
"V807",1,0.538272152084744,1407,254.285145585652
"V808",0,0,1407,254.285145585652
"V809",0,0,1407,254.285145585652
"V810",1,0,1406,254.291124251841
"V811",1,0.117604397729082,1405,254.173519854112
"V812",1,0.484058266599078,1404,253.689461587513
"V813",1,0.113983404558184,1403,253.575478182955
"V814",1,0.217227537420712,1402,253.358250645534
"V815",1,0.149357052537994,1401,253.208893592996
"V816",1,0.0253021762439687,1400,253.183591416752
"V817",1,0.0559000673332832,1399,253.127691349419
"V818",1,0.0296483598975783,1398,253.098042989521
"V819",1,2.30804802016735,1397,250.789994969354
"V820",1,0.0478966960071716,1396,250.742098273346
"V821",1,0.00667173272495347,1395,250.735426540622
"V822",0,0,1395,250.735426540622
"V823",1,0.107654787177609,1394,250.627771753444
"V824",1,0.0576089635934807,1393,250.57016278985
"V825",1,0,1392,250.570989466036
"V826",0,0,1392,250.570989466036
"V827",0,0,1392,250.570989466036
"V828",1,0.023037319638064,1391,250.547952146398
"V829",0,0,1391,250.547952146398
"V830",1,0.0924696207096645,1390,250.455482525689
"V831",1,0,1389,250.455604092865
"V832",1,0.495035093945432,1388,249.96056899892
"V833",1,0.0400976733590142,1387,249.920471325561
"V834",1,0.0213181269845677,1386,249.899153198576
"V835",1,0,1385,249.909791835994
"V836",1,0.83098960856708,1384,249.078802227427
"V837",1,0.0158459874579364,1383,249.062956239969
"V838",1,0.166065498125107,1382,248.896890741844
"V839",0,0,1382,248.896890741844
"V840",1,0.0350183382174123,1381,248.861872403627
"V841",1,0.409311210325967,1380,248.452561193301
"V842",1,0.163485512555354,1379,248.289075680746
"V843",1,0.224179708130549,1378,248.064895972615
"V844",0,0,1378,248.064895972615
"V845",1,0.00795871945547333,1377,248.05693725316
"V846",1,0.249192405358286,1376,247.807744847801
"V847",1,0.0546418715221648,1375,247.753102976279
"V848",1,0.121109859376361,1374,247.631993116903
"V849",1,0.293309788636805,1373,247.338683328266
"V850",1,0.286496278361369,1372,247.052187049905
"V851",0,0,1372,247.052187049905
"V852",0,0,1372,247.052187049905
"V853",0,0,1372,247.052187049905
"V854",1,0.187177582958981,1371,246.865009466946
"V855",0,0,1371,246.865009466946
"V856",1,0,1370,246.879024541025
"V857",0,0,1370,246.879024541025
"V858",0,0,1370,246.879024541025
"V859",1,0.94103095213336,1369,245.937993588892
"V860",1,0.273983499775397,1368,245.664010089116
"V861",1,0.0729562795468723,1367,245.591053809569
"V862",1,0,1366,245.599095212534
"V863",1,0,1365,245.649153718459
"V864",1,0.782597304829437,1364,244.866556413629
"V865",1,0.019735977348688,1363,244.84682043628
"V866",0,0,1363,244.84682043628
"V867",1,0,1362,244.867992899407
"V868",1,0.0359201901989934,1361,244.832072709208
"V869",1,0.803353778504658,1360,244.028718930703
"V870",1,0.185233538585067,1359,243.843485392118
"V871",1,0.350927089097439,1358,243.492558303021
"V872",1,0.164750524212991,1357,243.327807778808
"V873",1,0.104741603959468,1356,243.223066174848
"V874",1,0.121981116950138,1355,243.101085057898
"V875",1,0.0677265321625384,1354,243.033358525735
"V876",1,0,1353,243.050086080231
"V877",1,0.0174453350526562,1352,243.032640745178
"V878",1,0.386217033438953,1351,242.646423711739
"V879",1,0.822047994636534,1350,241.824375717102
"V880",1,0.0359592054601592,1349,241.788416511642
"V881",1,0.119119394075511,1348,241.669297117567
"V882",1,1.84386303833085,1347,239.825434079236
"V883",1,0,1346,239.837793302933
"V884",1,0.259438549769015,1345,239.578354753164
"V885",1,0.366122564423904,1344,239.21223218874
"V886",1,0.377899169130956,1343,238.834333019609
"V887",1,0.288845004309394,1342,238.5454880153
"V888",1,0.0302432622231947,1341,238.515244753077
"V889",1,0,1340,238.528656942291
"V890",1,0.347431735936084,1339,238.181225206355
"V891",0,0,1339,238.181225206355
"V892",1,0.113446772664247,1338,238.067778433691
"V893",1,0.102634627290257,1337,237.9651438064
"V894",1,0.0182276967274788,1336,237.946916109673
"V895",1,0.921240640829524,1335,237.025675468843
"V896",1,0.0552703119921318,1334,236.970405156851
"V897",1,0.044602052697627,1333,236.925803104154
"V898",1,0,1332,237.029718217409
"V899",1,0.268506209993035,1331,236.761212007416
"V900",0,0,1331,236.761212007416
"V901",1,0.185728627721403,1330,236.575483379695
"V902",1,0.0313535086056049,1329,236.544129871089
"V903",1,0.0229930204268669,1328,236.521136850662
"V904",1,0.74773297153925,1327,235.773403879123
"V905",1,1.1459250493013,1326,234.627478829822
"V906",1,0.0362987602293856,1325,234.591180069592
"V907",1,0.0226063898364544,1324,234.568573679756
"V908",0,0,1324,234.568573679756
"V909",1,0.0352393672798144,1323,234.533334312476
"V910",1,0.191947753786081,1322,234.34138655869
"V911",0,0,1322,234.34138655869
"V912",1,0.0215785398646631,1321,234.319808018825
"V913",0,0,1321,234.319808018825
"V914",1,0,1320,234.368295010519
"V915",0,0,1320,234.368295010519
"V916",0,0,1320,234.368295010519
"V917",0,0,1320,234.368295010519
"V918",1,0.1280704969829,1319,234.240224513536
"V919",1,0.247622648710006,1318,233.992601864826
"V920",1,0.0113106138165904,1317,233.981291251009
"V921",1,0,1316,233.995599365253
"V922",1,1.08892123598264,1315,232.90667812927
"V923",1,0.299578442647146,1314,232.607099686623
"V924",0,0,1314,232.607099686623
"V925",0,0,1314,232.607099686623
"V926",0,0,1314,232.607099686623
"V927",1,0.0175644844050566,1313,232.589535202218
"V928",0,0,1313,232.589535202218
"V929",1,0.310355580967922,1312,232.27917962125
"V930",0,0,1312,232.27917962125
"V931",0,0,1312,232.27917962125
"V932",0,0,1312,232.27917962125
"V933",1,2.12271927271797,1311,230.156460348532
"V934",1,0.0788940741135207,1310,230.077566274418
"V935",1,0.0571540361930829,1309,230.020412238225
"V936",1,0,1308,230.030173488667
"V937",1,0.0166015268784747,1307,230.013571961789
"V938",1,0.161907330509621,1306,229.851664631279
"V939",1,0,1305,229.886264873162
"V940",0,0,1305,229.886264873162
"V941",1,0.331106888354299,1304,229.555157984808
"V942",1,1.30303518237375,1303,228.252122802434
"V943",0,0,1303,228.252122802434
"V944",1,0.0322443605570868,1302,228.219878441877
"V945",1,0.0127944999111946,1301,228.207083941966
"V946",1,0.285642423852579,1300,227.921441518113
"V947",1,0.00414003259612628,1299,227.917301485517
"V948",1,0.11902297939011,1298,227.798278506127
"V949",0,0,1298,227.798278506127
"V950",1,0.110382563621073,1297,227.687895942506
"V951",1,0.242688091798243,1296,227.445207850708
"V952",1,0.0626651475353697,1295,227.382542703172
"V953",1,0.054121184553992,1294,227.328421518618
"V954",1,0.0535300871942184,1293,227.274891431424
"V955",1,0.000670240356328122,1292,227.274221191068
"V956",1,0.0126466727627701,1291,227.261574518305
"V957",0,0,1291,227.261574518305
"V958",1,0.440823955696118,1290,226.820750562609
"V959",0,0,1290,226.820750562609
"V960",0,0,1290,226.820750562609
"V961",0,0,1290,226.820750562609
"V962",0,0,1290,226.820750562609
"V963",0,0,1290,226.820750562609
"V964",1,0,1289,9997526588775014400
"V965",1,6522331538293557248,1288,3475195050481456640
"V966",0,0,1288,3475195050481456640
"V967",0,0,1288,3475195050481456640
"V968",1,337397696728914432,1287,3137797353752542208
"V969",1,0,1286,6821688677281179648
"V970",1,438264505958603776,1285,6383424171322575872
"V971",1,4263039651245213696,1284,2120384520077362176
"V972",1,0,1283,3919759677443865600
"V973",1,0,1282,9572302706044567552
"V974",1,6609650737612857344,1281,2962651968431710208
"V975",1,0,1280,3583110678379130368
"V976",0,0,1280,3583110678379130368
"V977",1,317053594081294848,1279,3266057084297835520
"V978",1,0,1278,3784299871514954752
"V979",1,0,1277,4560921336068747776
"V980",1,0,1276,5264499673932724224
"V981",1,0,1275,6541014742894828544
"V982",1,0,1274,9303427835857168384
"V983",0,0,1274,9303427835857168384
"V984",1,5642836404877415424,1273,3660591430979752960
"V985",0,0,1273,3660591430979752960
"V986",0,0,1273,3660591430979752960
"V987",0,0,1273,3660591430979752960
"V988",0,0,1273,3660591430979752960
"V989",1,0,1272,6874395771534880768
"V990",1,3069584203971932672,1271,3804811567562948096
"V991",1,0,1270,7329867558213318656
"V992",0,0,1270,7329867558213318656
"V993",0,0,1270,7329867558213318656
"V994",0,0,1270,7329867558213318656
"V995",1,0,1269,8185628584662797312
"V996",1,4768292264600487936,1268,3417336320062309888
"V997",1,0,1267,7195181830972466176
"V998",1,386847321190660096,1266,6808334509781806080
"V999",0,0,1266,6808334509781806080
"V1000",1,3830377198693076480,1265,2977957311088729600
"V1001",1,0,1264,6433031659709016064
"V1002",1,0,1263,6571123329105918976
"V1003",0,0,1263,6571123329105918976
"V1004",0,0,1263,6571123329105918976
"V1005",1,3591348799131646976,1262,2979774529974272000
"V1006",0,0,1262,2979774529974272000
"V1007",0,0,1262,2979774529974272000
"V1008",1,554833472987274240,1261,2.424941056987e+18
"V1009",1,0,1260,4960357841736591360
"V1010",1,0,1259,5805075235816677376
"V1011",1,2995806486336043008,1258,2809268749480634368
"V1012",0,0,1258,2809268749480634368
"V1013",0,0,1258,2809268749480634368
"V1014",1,0,1257,5386953485492145152
"V1015",1,775410285833304064,1256,4611543199658841088
"V1016",0,0,1256,4611543199658841088
"V1017",0,0,1256,4611543199658841088
"V1018",0,0,1256,4611543199658841088
"V1019",0,0,1256,4611543199658841088
"V1020",1,1069231876464032768,1255,3542311323194808320
"V1021",1,0,1254,4788090195570957312
"V1022",1,2635626472777028608,1253,2152463722793928448
"V1023",1,0,1252,7036745702479007744
"V1024",1,526193098107585536,1251,6510552604371422208
"V1025",1,3828944368083644416,1250,2681608236287777792
"V1026",0,0,1250,2681608236287777792
"V1027",1,0,1249,3481012723511161344
"V1028",1,89775405194550784,1248,3391237318316610560
"V1029",1,1236165899037513472,1247,2155071419279097088
"V1030",1,0,1246,4556849613776805376
"V1031",1,1244825803467788288,1245,3312023810309017088
"V1032",1,0,1244,3811148126050959360
"V1033",1,0,1243,5103851539339142144
"V1034",0,0,1243,5103851539339142144
"V1035",0,0,1243,5103851539339142144
"V1036",0,0,1243,5103851539339142144
"V1037",1,1217770696458791424,1242,3886080842880350720
"V1038",1,1767846291267682304,1241,2118234551612668416
"V1039",0,0,1241,2118234551612668416
"V1040",1,0,1240,2224401795553959424
"V1041",0,0,1240,2224401795553959424
"V1042",0,0,1240,2224401795553959424
"V1043",1,0,1239,2625374932634027520
"V1044",1,696426745120969472,1238,1928948187513058048
"V1045",0,0,1238,1928948187513058048
"V1046",0,0,1238,1928948187513058048
"V1047",1,14619184328187904,1237,1914329003184870144
"V1048",0,0,1237,1914329003184870144
"V1049",1,0,1236,1961896636667261952
"V1050",0,0,1236,1961896636667261952
"V1051",0,0,1236,1961896636667261952
"V1052",0,0,1236,1961896636667261952
"V1053",0,0,1236,1961896636667261952
"V1054",0,0,1236,1961896636667261952
"V1055",0,0,1236,1961896636667261952
"V1056",1,0,1235,2244695899083387904
"V1057",1,0,1234,2874043976491687424
"V1058",0,0,1234,2874043976491687424
"V1059",1,63865616913758720,1233,2810178359577928704
"V1060",1,0,1232,5581533012257328128
"V1061",1,734473209512352768,1231,4847059802744975360
"V1062",1,0,1230,4982314232661330944
"V1063",1,0,1229,6152759375824168960
"V1064",1,3154353106412800512,1228,2998406269411368448
"V1065",1,0,1227,5768968385997789184
"V1066",1,1921939008728005120,1226,3847029377269784064
"V1067",1,0,1225,4605065523046534144
"V1068",1,0,1224,6656068078841015296
"V1069",1,0,1223,7750308694364461056
"V1070",1,1130150698778259456,1222,6620157995586201600
"V1071",1,2677168000745169408,1221,3942989994841032192
"V1072",1,1921342615171164672,1220,2021647379669867520
"V1073",0,0,1220,2021647379669867520
"V1074",1,0,1219,2542854865466432512
"V1075",1,0,1218,6793102788684592128
"V1076",1,2226604427978273280,1217,4566498360706318848
"V1077",0,0,1217,4566498360706318848
"V1078",0,0,1217,4566498360706318848
"V1079",1,0,1216,4898728215105857536
"V1080",1,1619792048590390272,1215,3278936166515467264
"V1081",0,0,1215,3278936166515467264
"V1082",1,0,1214,3337812413857236992
"V1083",1,0,1213,5532686013199145984
"V1084",0,0,1213,5532686013199145984
"V1085",0,0,1213,5532686013199145984
"V1086",0,0,1213,5532686013199145984
"V1087",1,1000957457792856064,1212,4531728555406289920
"V1088",0,0,1212,4531728555406289920
"V1089",0,0,1212,4531728555406289920
"V1090",1,788642874949479424,1211,3743085680456810496
"V1091",0,0,1211,3743085680456810496
"V1092",0,0,1211,3743085680456810496
"V1093",0,0,1211,3743085680456810496
"V1094",0,0,1211,3743085680456810496
"V1095",1,0,1210,4086411400890339328
"V1096",0,0,1210,4086411400890339328
"V1097",1,0,1209,5021466304977297408
"V1098",0,0,1209,5021466304977297408
"V1099",1,238722544401180672,1208,4782743760576116736
"V1100",0,0,1208,4782743760576116736
"V1101",1,0,1207,6091445852447641600
"V1102",0,0,1207,6091445852447641600
"V1103",0,0,1207,6091445852447641600
"V1104",1,0,1206,7808735786409458688
"V1105",0,0,1206,7808735786409458688
"V1106",0,0,1206,7808735786409458688
"V1107",1,847484072042602496,1205,6961251714366856192
"V1108",1,0,1204,8328609253405192192
"V1109",1,1203614825159436288,1203,7124994428245755904
"V1110",0,0,1203,7124994428245755904
"V1111",0,0,1203,7124994428245755904
"V1112",0,0,1203,7124994428245755904
"V1113",0,0,1203,7124994428245755904
"V1114",0,0,1203,7124994428245755904
"V1115",0,0,1203,7124994428245755904
"V1116",0,0,1203,7124994428245755904
"V1117",0,0,1203,7124994428245755904
"V1118",1,111264543738278912,1202,7013729884507476992
"V1119",1,688837329787656192,1201,6324892554719820800
"V1120",0,0,1201,6324892554719820800
"V1121",1,0,1200,8711309356252991488
"V1122",1,2067239714868736000,1199,6644069641384255488
"V1123",0,0,1199,6644069641384255488
"V1124",0,0,1199,6644069641384255488
"V1125",0,0,1199,6644069641384255488
"V1126",0,0,1199,6644069641384255488
"V1127",0,0,1199,6644069641384255488
"V1128",0,0,1199,6644069641384255488
"V1129",0,0,1199,6644069641384255488
"V1130",0,0,1199,6644069641384255488
"V1131",0,0,1199,6644069641384255488
"V1132",0,0,1199,6644069641384255488
"V1133",0,0,1199,6644069641384255488
"V1134",0,0,1199,6644069641384255488
"V1135",0,0,1199,6644069641384255488
"V1136",0,0,1199,6644069641384255488
"V1137",0,0,1199,6644069641384255488
"V1138",0,0,1199,6644069641384255488
"V1139",0,0,1199,6644069641384255488
"V1140",0,0,1199,6644069641384255488
"V1141",0,0,1199,6644069641384255488
"V1142",0,0,1199,6644069641384255488
"V1143",0,0,1199,6644069641384255488
"V1144",0,0,1199,6644069641384255488
"V1145",0,0,1199,6644069641384255488
"V1146",0,0,1199,6644069641384255488
"V1147",0,0,1199,6644069641384255488
"V1148",0,0,1199,6644069641384255488
"V1149",0,0,1199,6644069641384255488
"V1150",0,0,1199,6644069641384255488
"V1151",0,0,1199,6644069641384255488
"V1152",0,0,1199,6644069641384255488
"V1153",0,0,1199,6644069641384255488
"V1154",0,0,1199,6644069641384255488
"V1155",0,0,1199,6644069641384255488
"V1156",0,0,1199,6644069641384255488
"V1157",0,0,1199,6644069641384255488
"V1158",0,0,1199,6644069641384255488
"V1159",0,0,1199,6644069641384255488
"V1160",0,0,1199,6644069641384255488
"V1161",0,0,1199,6644069641384255488
"V1162",0,0,1199,6644069641384255488
"V1163",0,0,1199,6644069641384255488
"V1164",0,0,1199,6644069641384255488
"V1165",0,0,1199,6644069641384255488
"V1166",0,0,1199,6644069641384255488
"V1167",0,0,1199,6644069641384255488
"V1168",0,0,1199,6644069641384255488
"V1169",0,0,1199,6644069641384255488
"V1170",0,0,1199,6644069641384255488
"V1171",0,0,1199,6644069641384255488
"V1172",0,0,1199,6644069641384255488
"V1173",0,0,1199,6644069641384255488
"V1174",0,0,1199,6644069641384255488
"V1175",0,0,1199,6644069641384255488
"V1176",0,0,1199,6644069641384255488
"V1177",0,0,1199,6644069641384255488
"V1178",0,0,1199,6644069641384255488
"V1179",0,0,1199,6644069641384255488
"V1180",0,0,1199,6644069641384255488
"V1181",0,0,1199,6644069641384255488
"V1182",1,0,1198,9844788421693302784
"V1183",0,0,1198,9844788421693302784
"V1184",0,0,1198,9844788421693302784
"V1185",0,0,1198,9844788421693302784
"V1186",0,0,1198,9844788421693302784
"V1187",0,0,1198,9844788421693302784
"V1188",0,0,1198,9844788421693302784
"V1189",1,4005086610361105408,1197,5839701811332197376
"V1190",0,0,1197,5839701811332197376
"V1191",0,0,1197,5839701811332197376
"V1192",0,0,1197,5839701811332197376
"V1193",1,0,1196,14016664093315434496
"V1194",0,0,1196,14016664093315434496
"V1195",0,0,1196,14016664093315434496
"V1196",0,0,1196,14016664093315434496
"V1197",0,0,1196,14016664093315434496
"V1198",1,7242845047858044928,1195,6773819045457389568
"V1199",0,0,1195,6773819045457389568
"V1200",0,0,1195,6773819045457389568
"V1201",0,0,1195,6773819045457389568
"V1202",0,0,1195,6773819045457389568
"V1203",0,0,1195,6773819045457389568
"V1204",0,0,1195,6773819045457389568
"V1205",1,0,1194,7750874535468574720
"V1206",1,2303146808055553024,1193,5447727727413021696
"V1207",1,0,1192,8747627885296071680
"V1208",0,0,1192,8747627885296071680
"V1209",1,899525292462893056,1191,7848102592833178624
"V1210",1,0,1190,10053440632071356416
"V1211",1,2311909289364534272,1189,7741531342706822144
"V1212",1,0,1188,8004365124330203136
"V1213",0,0,1188,8004365124330203136
"V1214",1,2826929454555738112,1187,5177435669774465024
"V1215",0,0,1187,5177435669774465024
"V1216",1,2388951745564431872,1186,2788483924210033152
"V1217",0,0,1186,2788483924210033152
"V1218",1,0,1185,4232051517020559872
"V1219",0,0,1185,4232051517020559872
"V1220",0,0,1185,4232051517020559872
"V1221",0,0,1185,4232051517020559872
"V1222",0,0,1185,4232051517020559872
"V1223",1,0,1184,4565027409501419520
"V1224",1,0,1183,4587939228324588032
"V1225",1,267297836105723392,1182,4320641392218864640
"V1226",0,0,1182,4320641392218864640
"V1227",0,0,1182,4320641392218864640
"V1228",1,0,1181,6669448391921158144
"V1229",1,0,1180,6871185196338487296
"V1230",0,0,1180,6871185196338487296
"V1231",1,0,1179,10038538311803516928
"V1232",1,0,1178,12447503969559625728
"V1233",1,7059430579117327360,1177,5388073390442298368
"V1234",0,0,1177,5388073390442298368
"V1235",1,0,1176,6462273249395312640
"V1236",1,0,1175,8342200165309291520
"V1237",1,0,1174,9184488681042685952
"V1238",0,0,1174,9184488681042685952
"V1239",1,0,1173,9413564206978705408
"V1240",0,0,1173,9413564206978705408
"V1241",1,1628616368214475776,1172,7784947838764229632
"V1242",0,0,1172,7784947838764229632
"V1243",1,1830478666046124032,1171,5954469172718105600
"V1244",1,0,1170,7784429549579559936
"V1245",0,0,1170,7784429549579559936
"V1246",1,1874166361316238336,1169,5910263188263321600
"V1247",0,0,1169,5910263188263321600
"V1248",1,0,1168,8246158599274673152
"V1249",1,2042726218587141120,1167,6203432380687532032
"V1250",0,0,1167,6203432380687532032
"V1251",0,0,1167,6203432380687532032
"V1252",0,0,1167,6203432380687532032
"V1253",0,0,1167,6203432380687532032
"V1254",0,0,1167,6203432380687532032
"V1255",1,0,1166,9581791008923916288
"V1256",0,0,1166,9581791008923916288
"V1257",1,701510698617657344,1165,8880280310306258944
"V1258",1,2333675652858137600,1164,6546604657448121344
"V1259",1,0,1163,8866611063103680512
"V1260",1,780838294425504768,1162,8085772768678175744
"V1261",1,0,1161,8859305708589856768
"V1262",1,0,1160,18306956264536567808
"V1263",0,0,1160,18306956264536567808
"V1264",1,9415949698416599040,1159,8891006566119969792
"V1265",0,0,1159,8891006566119969792
"V1266",1,0,1158,12089211688938301440
"V1267",0,0,1158,12089211688938301440
"V1268",1,6369433433046429696,1157,5719778255891871744
"V1269",1,0,1156,6677711146240819200
"V1270",0,0,1156,6677711146240819200
"V1271",1,0,1155,8239903951567845376
"V1272",1,230934556920585216,1154,8008969394647260160
"V1273",1,784824731111980032,1153,7224144663535280128
"V1274",1,0,1152,11241053658686402560
"V1275",0,0,1152,11241053658686402560
"V1276",1,3536172776224536576,1151,7704880882461865984
"V1277",0,0,1151,7704880882461865984
"V1278",1,0,1150,8923266327988144128
"V1279",1,0,1149,13267509362202728448
"V1280",0,0,1149,13267509362202728448
"V1281",0,0,1149,13267509362202728448
"V1282",1,0,1148,25776889670807916544
"V1283",0,0,1148,25776889670807916544
"V1284",0,0,1148,25776889670807916544
"V1285",0,0,1148,25776889670807916544
"V1286",0,0,1148,25776889670807916544
"V1287",1,7202348535646560256,1147,18574541135161356288
"V1288",0,0,1147,18574541135161356288
"V1289",0,0,1147,18574541135161356288
"V1290",1,0,1146,22948465879396900864
"V1291",0,0,1146,22948465879396900864
"V1292",1,0,1145,25929173980020400128
"V1293",0,0,1145,25929173980020400128
"V1294",0,0,1145,25929173980020400128
"V1295",1,14100166962605103104,1144,11829007017415297024
"V1296",1,0,1143,19251036769944064000
"V1297",0,0,1143,19251036769944064000
"V1298",0,0,1143,19251036769944064000
"V1299",0,0,1143,19251036769944064000
"V1300",0,0,1143,19251036769944064000
"V1301",0,0,1143,19251036769944064000
"V1302",0,0,1143,19251036769944064000
"V1303",0,0,1143,19251036769944064000
"V1304",0,0,1143,19251036769944064000
"V1305",0,0,1143,19251036769944064000
"V1306",1,0,1142,20960368653664251904
"V1307",1,4419014931484499968,1141,16541353722179751936
"V1308",0,0,1141,16541353722179751936
"V1309",0,0,1141,16541353722179751936
