"","Df","Deviance","Resid. Df","Resid. Dev"
"V554",0,0,12645,427.474449983365
"V555",1,0.000837051664746014,12644,427.4736129317
"V556",1,0.000239498897371959,12643,427.473373432803
"V557",1,0.000355516264733069,12642,427.473017916538
"V558",1,0.00589765116461649,12641,427.467120265374
"V559",1,0.00340635161728642,12640,427.463713913756
"V560",1,0.0225664793513829,12639,427.441147434405
"V561",1,0.0114537470133769,12638,427.429693687392
"V562",1,0.00104814881149196,12637,427.42864553858
"V563",1,5.56981156023539e-05,12636,427.428589840464
"V564",1,0.00147507211528364,12635,427.427114768349
"V565",1,0.00171143572367782,12634,427.425403332626
"V566",1,0.00151765818804961,12633,427.423885674437
"V567",1,2.76796420735081e-05,12632,427.423857994795
"V568",1,0.00590741297150998,12631,427.417950581824
"V569",1,0.000134951642110082,12630,427.417815630182
"V570",1,0.00445089037884827,12629,427.413364739803
"V571",1,0.00328869251700326,12628,427.410076047286
"V572",1,0.000574455290120568,12627,427.409501591996
"V573",1,0.000486678706010935,12626,427.40901491329
"V574",1,0.00031682237312225,12625,427.408698090917
"V575",1,0.0550294707979333,12624,427.353668620119
"V576",1,0.000827615802734272,12623,427.352841004316
"V577",1,0.000864668400936353,12622,427.351976335915
"V578",1,0.000455927786390475,12621,427.351520408129
"V579",1,0.00251978942907272,12620,427.3490006187
"V580",1,0.00140174229795775,12619,427.347598876402
"V581",1,5.5599662800887e-05,12618,427.347543276739
"V582",1,0.000814784534725277,12617,427.346728492204
"V583",1,0.000998960559400075,12616,427.345729531645
"V584",1,0.000634178815118958,12615,427.34509535283
"V585",0,0,12615,427.34509535283
"V586",1,0.000768919032964277,12614,427.344326433797
"V587",1,0.00223657320026405,12613,427.342089860596
"V588",1,0.00150522462575964,12612,427.340584635971
"V589",1,0.00133106761154522,12611,427.339253568359
"V590",1,0.000166174371202032,12610,427.339087393988
"V591",1,0.000859002221318406,12609,427.338228391767
"V592",1,0.00330770228208621,12608,427.334920689484
"V593",1,0.0176061967416103,12607,427.317314492743
"V594",1,0.00654053452905146,12606,427.310773958214
"V595",1,0.00143498210195503,12605,427.309338976112
"V596",1,0.00125302994928234,12604,427.308085946163
"V597",1,2.53734316402188e-05,12603,427.308060572731
"V598",1,0.001016623006592,12602,427.307043949724
"V599",1,0.00261127432162311,12601,427.304432675403
"V600",1,0.00123169399444123,12600,427.303200981408
"V601",1,0.00407510748880213,12599,427.299125873919
"V602",1,0.000908948976984902,12598,427.298216924942
"V603",1,0.00409446420280801,12597,427.29412246074
"V604",1,0.00107073459184903,12596,427.293051726148
"V605",1,0.00420225317151335,12595,427.288849472976
"V606",1,0.00399576380567623,12594,427.284853709171
"V607",1,0.00180469095158742,12593,427.283049018219
"V608",1,0.00161225861853609,12592,427.281436759601
"V609",1,2.16249979416716e-05,12591,427.281415134603
"V610",1,0.00300053747707807,12590,427.278414597126
"V611",1,0.0002872360965398,12589,427.278127361029
"V612",1,0.00277418934820162,12588,427.275353171681
"V613",1,0.00234483105850813,12587,427.273008340622
"V614",1,0.00183449642645428,12586,427.271173844196
"V615",1,5.45287716704479e-05,12585,427.271119315424
"V616",1,1.45631249210965e-05,12584,427.271104752299
"V617",1,0.0105564277840813,12583,427.260548324515
"V618",1,0.00134180059552591,12582,427.25920652392
"V619",1,1.93415658031881e-05,12581,427.259187182354
"V620",1,0.00735456664409639,12580,427.25183261571
"V621",1,0.000459414825741078,12579,427.251373200884
"V622",1,0.00016552701032424,12578,427.251207673874
"V623",1,0.000381997127249178,12577,427.250825676746
"V624",1,0.00947666297224714,12576,427.241349013774
"V625",1,0.000667917790337924,12575,427.240681095984
"V626",1,0.00257753559043294,12574,427.238103560393
"V627",1,0.000289805509055441,12573,427.237813754884
"V628",1,0.00491378993365288,12572,427.232899964951
"V629",1,0.00908344891297475,12571,427.223816516038
"V630",1,0.00338193531541719,12570,427.220434580722
"V631",1,5.73380617652219e-06,12569,427.220428846916
"V632",1,0,12568,427.222250076679
"V633",1,5.66153989893792e-05,12567,427.22219346128
"V634",1,0.00706977641954154,12566,427.215123684861
"V635",1,0.000627911985475293,12565,427.214495772875
"V636",1,0.000216716780300885,12564,427.214279056095
"V637",1,4.69494034405216e-05,12563,427.214232106692
"V638",1,0.0146833206246697,12562,427.199548786067
"V639",1,0.000349255736637133,12561,427.19919953033
"V640",1,2.73863041115874e-05,12560,427.199172144026
"V641",1,0.00086082152876088,12559,427.198311322497
"V642",1,0.000870136650746645,12558,427.197441185847
"V643",1,0.00285880723140508,12557,427.194582378615
"V644",0,0,12557,427.194582378615
"V645",1,0.000112626015550177,12556,427.1944697526
"V646",1,0.000493420441387116,12555,427.193976332158
"V647",1,0.000250250624787896,12554,427.193726081534
"V648",1,0.000952061439591034,12553,427.192774020094
"V649",1,0.0741202874951341,12552,427.118653732599
"V650",1,0.000113443763893883,12551,427.118540288835
"V651",1,0.000540819802893111,12550,427.117999469032
"V652",1,0.00453389824212991,12549,427.11346557079
"V653",1,0.00071058509206523,12548,427.112754985698
"V654",1,0.00238686501745633,12547,427.11036812068
"V655",1,0.00820190187488379,12546,427.102166218806
"V656",1,1.98357378167202e-05,12545,427.102146383068
"V657",1,0.0226353661317944,12544,427.079511016936
"V658",0,0,12544,427.079511016936
"V659",0,0,12544,427.079511016936
"V660",1,0.00446924726304587,12543,427.075041769673
"V661",1,0.00252927887561327,12542,427.072512490797
"V662",1,0.000340615876041284,12541,427.072171874921
"V663",1,0.00253567230163299,12540,427.06963620262
"V664",1,0.00153864041635643,12539,427.068097562203
"V665",1,0.00627282183438638,12538,427.061824740369
"V666",1,0.00538369912044345,12537,427.056441041248
"V667",1,0.00674982245857336,12536,427.04969121879
"V668",1,0.000444140930312642,12535,427.04924707786
"V669",1,0.00529822688611148,12534,427.043948850973
"V670",1,0.000816773339465726,12533,427.043132077634
"V671",0,0,12533,427.043132077634
"V672",1,0.00457523160918072,12532,427.038556846025
"V673",1,0.000108287939951879,12531,427.038448558085
"V674",1,0.0011846998411329,12530,427.037263858244
"V675",1,0.0212908350620182,12529,427.015973023182
"V676",1,0.000196013341735579,12528,427.01577700984
"V677",1,0.000918231346247467,12527,427.014858778494
"V678",1,0.00067719395963195,12526,427.014181584534
"V679",1,0.00293498742161091,12525,427.011246597112
"V680",1,0.00326416070947744,12524,427.007982436403
"V681",1,0.00521667010957572,12523,427.002765766293
"V682",1,0.00195574513611518,12522,427.000810021157
"V683",1,0.0106912138707571,12521,426.990118807287
"V684",1,0.000528829677364229,12520,426.989589977609
"V685",1,0.00786782344277981,12519,426.981722154166
"V686",1,0.0307520318459638,12518,426.95097012232
"V687",1,0.00683288510009561,12517,426.94413723722
"V688",1,0.00191226663883981,12516,426.942224970581
"V689",1,0.00018574638767177,12515,426.942039224194
"V690",1,1.23598181289708e-06,12514,426.942037988212
"V691",0,0,12514,426.942037988212
"V692",1,0.0653655416493848,12513,426.876672446563
"V693",1,0.0169286148967558,12512,426.859743831666
"V694",1,0.00206987636966005,12511,426.857673955296
"V695",1,0.00432076315053109,12510,426.853353192146
"V696",1,0.00774236953105856,12509,426.845610822615
"V697",1,0.024663414201882,12508,426.820947408413
"V698",1,0.00100303490557963,12507,426.819944373507
"V699",1,0.000143279207236446,12506,426.8198010943
"V700",1,0.00227785911795308,12505,426.817523235182
"V701",1,0.00471958828688912,12504,426.812803646895
"V702",1,0.00476046851019873,12503,426.808043178385
"V703",1,0.00750757574797944,12502,426.800535602637
"V704",1,0.00179286367466602,12501,426.798742738962
"V705",1,0.00414493183160403,12500,426.794597807131
"V706",1,0.0139249061626856,12499,426.780672900968
"V707",1,0.00244339983947839,12498,426.778229501128
"V708",1,0.000718120407782408,12497,426.777511380721
"V709",1,1.8021159462478e-06,12496,426.777509578605
"V710",1,0.000331534010399537,12495,426.777178044594
"V711",1,0.0209764962981467,12494,426.756201548296
"V712",1,0,12493,426.756213126667
"V713",1,0.0105295634512572,12492,426.745683563215
"V714",1,0.00321309324300501,12491,426.742470469972
"V715",0,0,12491,426.742470469972
"V716",1,0,12490,426.742481094399
"V717",1,0.00192814148607567,12489,426.740552952913
"V718",1,0.00499526006444739,12488,426.735557692849
"V719",1,0.00553793919539203,12487,426.730019753654
"V720",1,0.00101698058455213,12486,426.729002773069
"V721",1,0.00200650266702951,12485,426.726996270402
"V722",1,0.0121749925268091,12484,426.714821277875
"V723",1,0.00229870463942916,12483,426.712522573236
"V724",1,0.0115599195396499,12482,426.700962653696
"V725",1,0.000201539705813047,12481,426.70076111399
"V726",1,0.00566375363712268,12480,426.695097360353
"V727",1,0.00016487831305767,12479,426.69493248204
"V728",1,0.00839041643826022,12478,426.686542065602
"V729",1,0.00603926933109733,12477,426.680502796271
"V730",1,0.00246260521618069,12476,426.678040191055
"V731",1,0.000808617893255814,12475,426.677231573161
"V732",1,0.00103375863039901,12474,426.676197814531
"V733",1,0.00543119449775986,12473,426.670766620033
"V734",1,0.00146516014700637,12472,426.669301459886
"V735",1,0.00448814758033222,12471,426.664813312306
"V736",1,0.0130946145748112,12470,426.651718697731
"V737",0,0,12470,426.651718697731
"V738",1,0.000499360258800152,12469,426.651219337472
"V739",1,9.09428925979228e-05,12468,426.65112839458
"V740",1,0.0149338869949247,12467,426.636194507585
"V741",1,0,12466,426.636198967821
"V742",1,3.79574860858156e-05,12465,426.636161010335
"V743",1,0.00256007313726059,12464,426.633600937197
"V744",0,0,12464,426.633600937197
"V745",1,0.0105390097537565,12463,426.623061927444
"V746",1,0.0150340468876493,12462,426.608027880556
"V747",1,0.00245334140117848,12461,426.605574539155
"V748",1,0.00603453358337447,12460,426.599540005571
"V749",1,0.000123787430766242,12459,426.599416218141
"V750",0,0,12459,426.599416218141
"V751",1,0.000520276979216305,12458,426.598895941162
"V752",1,0.000192244378752093,12457,426.598703696783
"V753",1,6.32987040489752e-05,12456,426.598640398079
"V754",1,0.00099506109597769,12455,426.597645336983
"V755",1,0.0152050960560928,12454,426.582440240927
"V756",1,3.50325021258868e-05,12453,426.582405208425
"V757",1,0.00153391653918789,12452,426.580871291885
"V758",1,9.455501242428e-06,12451,426.580861836384
"V759",1,0.00469341854960703,12450,426.576168417834
"V760",1,1.07298933471611e-05,12449,426.576157687941
"V761",1,0.00031383054113121,12448,426.5758438574
"V762",1,0.00125545819503259,12447,426.574588399205
"V763",1,0.000949890896038141,12446,426.573638508309
"V764",1,0.000668304246801199,12445,426.572970204062
"V765",1,9.52626197658901e-06,12444,426.5729606778
"V766",1,0.00640021049775896,12443,426.566560467302
"V767",1,0.00217124362370669,12442,426.564389223679
"V768",1,0.0011115119882561,12441,426.56327771169
"V769",1,0.00982463738398565,12440,426.553453074306
"V770",1,0.00360160646141594,12439,426.549851467845
"V771",0,0,12439,426.549851467845
"V772",1,0.013647297071202,12438,426.536204170774
"V773",1,0.00942711543450514,12437,426.526777055339
"V774",1,0.00188323951351776,12436,426.524893815826
"V775",1,0.0349405141043349,12435,426.489953301721
"V776",1,0.00795401099333048,12434,426.481999290728
"V777",0,0,12434,426.481999290728
"V778",1,0.00121283148928342,12433,426.480786459239
"V779",1,0.0356577336789314,12432,426.44512872556
"V780",1,0.00560313976154703,12431,426.439525585798
"V781",1,0.00557182931231637,12430,426.433953756486
"V782",1,0.00298358656937125,12429,426.430970169917
"V783",1,0.000490152634768037,12428,426.430480017282
"V784",1,0.0248017063872794,12427,426.405678310895
"V785",1,0.000530315227194933,12426,426.405147995667
"V786",1,0.00183781223387314,12425,426.403310183434
"V787",1,3.98805059376173e-06,12424,426.403306195383
"V788",1,7.02392239873006e-05,12423,426.403235956159
"V789",1,0.000834653421463827,12422,426.402401302738
"V790",1,0.000513839530356108,12421,426.401887463207
"V791",0,0,12421,426.401887463207
"V792",1,0.00975233721430868,12420,426.392135125993
"V793",1,2.01713999103958e-05,12419,426.392114954593
"V794",1,0.158171572762285,12418,426.233943381831
"V795",1,0.00757020610438985,12417,426.226373175726
"V796",1,0.00802346894255379,12416,426.218349706784
"V797",1,0.00146840936019998,12415,426.216881297424
"V798",1,0.0231793881281419,12414,426.193701909295
"V799",1,3.73848029653345e-05,12413,426.193664524492
"V800",0,0,12413,426.193664524492
"V801",1,0.00194372353291783,12412,426.19172080096
"V802",1,0.00542788990833287,12411,426.186292911051
"V803",1,0.201891225665406,12410,425.984401685386
"V804",0,0,12410,425.984401685386
"V805",1,3.37843437137053e-06,12409,425.984398306951
"V806",1,0.0372658649321806,12408,425.947132442019
"V807",1,0.132793203088454,12407,425.814339238931
"V808",1,0.0154870223489638,12406,425.798852216582
"V809",1,0.0103451780238402,12405,425.788507038558
"V810",1,0.000310032877621325,12404,425.78819700568
"V811",1,0.0142658730680978,12403,425.773931132612
"V812",1,0.0054538903118555,12402,425.7684772423
"V813",1,0.0541155239778277,12401,425.714361718323
"V814",1,0.00414557746177024,12400,425.710216140861
"V815",1,0.00243602044980662,12399,425.707780120411
"V816",1,0.0139782546509082,12398,425.69380186576
"V817",1,0.000127367997606598,12397,425.693674497762
"V818",1,5.10541209450821e-05,12396,425.693623443642
"V819",1,0.0651660656907325,12395,425.628457377951
"V820",1,0.00896725128853859,12394,425.619490126662
"V821",1,0.00210928391675225,12393,425.617380842745
"V822",1,0.0448313978284318,12392,425.572549444917
"V823",1,0.00116953510695339,12391,425.57137990981
"V824",1,0.000587433556177075,12390,425.570792476254
"V825",1,5.5853831895547e-05,12389,425.570736622422
"V826",1,0.00160854348490602,12388,425.569128078937
"V827",1,5.13598823772554e-05,12387,425.569076719055
"V828",1,0.0173745930193832,12386,425.551702126035
"V829",0,0,12386,425.551702126035
"V830",1,0.00301590212268366,12385,425.548686223913
"V831",1,0.000117622449977262,12384,425.548568601463
"V832",1,0.214255467838825,12383,425.334313133624
"V833",1,0.0562448824479702,12382,425.278068251176
"V834",1,0.084797801993659,12381,425.193270449182
"V835",1,0.000332186114860633,12380,425.192938263067
"V836",1,0.482327604246052,12379,424.710610658821
"V837",1,0.122708240040254,12378,424.587902418781
"V838",1,0.00801013183433952,12377,424.579892286947
"V839",1,0.00146394313912879,12376,424.578428343808
"V840",1,0.156840262265746,12375,424.421588081542
"V841",1,0.0187654166339257,12374,424.402822664908
"V842",1,0.0151844563147847,12373,424.387638208593
"V843",1,0.00176693969621056,12372,424.385871268897
"V844",1,0.0522161998693491,12371,424.333655069028
"V845",1,0.0037984324557101,12370,424.329856636572
"V846",1,0.0101511046887595,12369,424.319705531883
"V847",1,1.46475871929397e-05,12368,424.319690884296
"V848",1,0.0085612499969443,12367,424.311129634299
"V849",1,0.00123461460225371,12366,424.309895019697
"V850",1,0.275289374176396,12365,424.03460564552
"V851",1,0.00660396459187496,12364,424.028001680928
"V852",1,0.00174801655504098,12363,424.026253664373
"V853",1,0.00181962932146007,12362,424.024434035052
"V854",1,0.00339236936491716,12361,424.021041665687
"V855",1,0.00717513939781611,12360,424.013866526289
"V856",1,0.0076839648186251,12359,424.006182561471
"V857",1,0.0019676945847209,12358,424.004214866886
"V858",0,0,12358,424.004214866886
"V859",1,0.00333777913232325,12357,424.000877087754
"V860",1,0.0236241137261004,12356,423.977252974027
"V861",1,0.00211939195128252,12355,423.975133582076
"V862",1,0.000445579711310984,12354,423.974688002365
"V863",1,0.00638332520856011,12353,423.968304677156
"V864",1,0.171862792651723,12352,423.796441884505
"V865",1,6.18098636095965e-06,12351,423.796435703518
"V866",1,0.0114295805100824,12350,423.785006123008
"V867",1,0.00479828637321589,12349,423.780207836635
"V868",1,0.00761061696493925,12348,423.77259721967
"V869",1,0.0384990651715498,12347,423.734098154498
"V870",1,0.00604750349208416,12346,423.728050651006
"V871",1,0.00407070097509177,12345,423.723979950031
"V872",1,0.0178454371491057,12344,423.706134512882
"V873",1,0.0180645878616588,12343,423.68806992502
"V874",1,0.00385781489120518,12342,423.684212110129
"V875",1,0.0371360023195848,12341,423.64707610781
"V876",1,0.000316015650582813,12340,423.646760092159
"V877",1,0.00237600379625746,12339,423.644384088363
"V878",1,0.00102046595998218,12338,423.643363622403
"V879",1,0.000600773805615518,12337,423.642762848597
"V880",1,0.00507242169396704,12336,423.637690426903
"V881",1,0.0324299182264554,12335,423.605260508677
"V882",1,2.39564744788368e-05,12334,423.605236552202
"V883",1,0.00383887533604366,12333,423.601397676866
"V884",1,0.225633170658455,12332,423.375764506208
"V885",1,0.0388421651890098,12331,423.336922341019
"V886",1,0.00849513693805193,12330,423.328427204081
"V887",1,0.0219073403802668,12329,423.306519863701
"V888",1,0.0033494915794563,12328,423.303170372121
"V889",1,0.000374177457047153,12327,423.302796194664
"V890",1,0.00843085000570909,12326,423.294365344658
"V891",1,0.00548116813638444,12325,423.288884176522
"V892",1,0.0112425312618711,12324,423.27764164526
"V893",1,0.00291039944539762,12323,423.274731245815
"V894",1,0.00257702939455839,12322,423.27215421642
"V895",1,0.00106317925047961,12321,423.27109103717
"V896",1,0.00516033595187082,12320,423.265930701218
"V897",1,0.0891482339588379,12319,423.176782467259
"V898",1,0.088504691502294,12318,423.088277775757
"V899",1,0.00077691212385389,12317,423.087500863633
"V900",1,0.00472758101881254,12316,423.082773282614
"V901",1,0.0274115749738826,12315,423.05536170764
"V902",1,0.0057705145474074,12314,423.049591193093
"V903",1,1.39837893016193e-05,12313,423.049577209303
"V904",1,0.0428462680409893,12312,423.006730941262
"V905",1,0.00684911963679724,12311,422.999881821626
"V906",1,0.024215860096092,12310,422.97566596153
"V907",1,0.0065048434917685,12309,422.969161118038
"V908",1,0.00608933306659765,12308,422.963071784971
"V909",1,8.24450369805163e-05,12307,422.962989339934
"V910",1,0.00392907058733272,12306,422.959060269347
"V911",1,0.00147879394654638,12305,422.9575814754
"V912",1,0.0177242343673925,12304,422.939857241033
"V913",1,0.00159027539007184,12303,422.938266965643
"V914",1,0.0219451430115782,12302,422.916321822631
"V915",1,2.81086740869796e-05,12301,422.916293713957
"V916",1,5.26628830925802e-05,12300,422.916241051074
"V917",1,0.00554522392673107,12299,422.910695827147
"V918",1,0.00419779083711092,12298,422.90649803631
"V919",1,0.127667933072701,12297,422.778830103238
"V920",1,0.00568980317837031,12296,422.773140300059
"V921",1,0,12295,422.773141576085
"V922",1,0.219267767915142,12294,422.553873808169
"V923",1,0.0492366217616222,12293,422.504637186408
"V924",1,0.000489932703771956,12292,422.504147253704
"V925",1,0.00139919688297141,12291,422.502748056821
"V926",1,0.00149803699565609,12290,422.501250019825
"V927",1,4.39877236999564e-05,12289,422.501206032102
"V928",1,0.000151446508027675,12288,422.501054585594
"V929",1,0.0106097621309686,12287,422.490444823463
"V930",1,0.00892709573099637,12286,422.481517727732
"V931",1,0.00286078198803352,12285,422.478656945744
"V932",1,0.0026552196418379,12284,422.476001726102
"V933",1,0.495079066558105,12283,421.980922659544
"V934",1,0.0146832039011429,12282,421.966239455643
"V935",1,0.0277625848806338,12281,421.938476870762
"V936",1,0.0266211865449009,12280,421.911855684217
"V937",1,0.00537812174002283,12279,421.906477562477
"V938",1,0.0212093950023018,12278,421.885268167475
"V939",1,0.0206358696064513,12277,421.864632297868
"V940",1,0.00793344563720666,12276,421.856698852231
"V941",1,0.0599346865442953,12275,421.796764165687
"V942",1,0.000491139317773559,12274,421.796273026369
"V943",1,0.000375069853021159,12273,421.795897956516
"V944",1,0.0136626558522721,12272,421.782235300664
"V945",1,0.0392546228779906,12271,421.742980677786
"V946",1,0.0322862291412775,12270,421.710694448645
"V947",1,0.00179419127385927,12269,421.708900257371
"V948",1,0.0280840383313148,12268,421.680816219039
"V949",1,0.000246430193499236,12267,421.680569788846
"V950",1,0.00794017530944302,12266,421.672629613536
"V951",1,0.00327725372125087,12265,421.669352359815
"V952",1,0.0241716856432959,12264,421.645180674172
"V953",1,0.000622023823950713,12263,421.644558650348
"V954",1,0.00756282706595357,12262,421.636995823282
"V955",1,0.00666112715276768,12261,421.630334696129
"V956",1,0.00207037087159279,12260,421.628264325258
"V957",1,0.00516179056381816,12259,421.623102534694
"V958",1,0.138414686472686,12258,421.484687848221
"V959",1,0.00347203936757978,12257,421.481215808854
"V960",1,0.00630930303680088,12256,421.474906505817
"V961",1,0.00381733177016486,12255,421.471089174047
"V962",1,0.00150007285435549,12254,421.469589101192
"V963",1,0.0129120822685991,12253,421.456677018924
"V964",1,0.0113001472925021,12252,421.445376871631
"V965",1,0.00879592697503995,12251,421.436580944656
"V966",1,0.0104523222292983,12250,421.426128622427
"V967",0,0,12250,421.426128622427
"V968",1,0.0463080601058437,12249,421.379820562321
"V969",1,0.0236973181417852,12248,421.356123244179
"V970",1,0.000195278877868077,12247,421.355927965301
"V971",1,0.000127236895082206,12246,421.355800728406
"V972",1,0.0228764060855724,12245,421.332924322321
"V973",1,0.0105278750858133,12244,421.322396447235
"V974",1,0.00229781804574714,12243,421.320098629189
"V975",1,0.232667939003022,12242,421.087430690186
"V976",1,0.000504134925904509,12241,421.08692655526
"V977",1,0.168483224748968,12240,420.918443330511
"V978",1,0.00459520617710041,12239,420.913848124334
"V979",1,0.1019357110589,12238,420.811912413275
"V980",1,0.00174462861269831,12237,420.810167784662
"V981",1,0.0525800631357356,12236,420.757587721527
"V982",1,0.00745454940147283,12235,420.750133172125
"V983",1,0.00568651351608196,12234,420.744446658609
"V984",1,0.000182905104679776,12233,420.744263753504
"V985",1,0.00151597794246072,12232,420.742747775562
"V986",1,0.000640270510814389,12231,420.742107505051
"V987",1,0.000310833276500944,12230,420.741796671775
"V988",1,0.00256661192236152,12229,420.739230059852
"V989",1,0.00121038358349779,12228,420.738019676269
"V990",1,0.0013276742134849,12227,420.736692002055
"V991",1,0.00485823591117196,12226,420.731833766144
"V992",1,0.00594561810049754,12225,420.725888148044
"V993",0,0,12225,420.725888148044
"V994",1,0.009593714373068,12224,420.716294433671
"V995",1,0.0147279058687104,12223,420.701566527802
"V996",1,0.00117208868778107,12222,420.700394439114
"V997",1,0.00132858629996235,12221,420.699065852814
"V998",1,0.0891273119656262,12220,420.609938540849
"V999",1,0.00157993154351743,12219,420.608358609305
"V1000",1,0.00392746831857949,12218,420.604431140986
"V1001",1,0.012023095541565,12217,420.592408045445
"V1002",1,0.00499190588516285,12216,420.58741613956
"V1003",1,0.019023780218788,12215,420.568392359341
"V1004",1,0.0023113815926763,12214,420.566080977748
"V1005",1,0.0377114335104807,12213,420.528369544238
"V1006",1,0.00183845065350852,12212,420.526531093584
"V1007",1,0.000785098396534067,12211,420.525745995188
"V1008",1,0.0326545548981585,12210,420.49309144029
"V1009",1,0.000482222844937041,12209,420.492609217445
"V1010",1,0.00707778219862121,12208,420.485531435246
"V1011",1,0.0064900214933914,12207,420.479041413753
"V1012",1,0.0178873090034131,12206,420.461154104749
"V1013",1,0.000109920190084267,12205,420.461044184559
"V1014",1,0.0123318288889891,12204,420.44871235567
"V1015",1,0.0020582688236459,12203,420.446654086846
"V1016",1,0.00156600056277512,12202,420.445088086284
"V1017",1,0.0141589796774042,12201,420.430929106606
"V1018",1,0.00486828520365634,12200,420.426060821403
"V1019",1,0.00377366643590449,12199,420.422287154967
"V1020",1,0.023315352559905,12198,420.398971802407
"V1021",1,0.00337267448946932,12197,420.395599127917
"V1022",1,0.0673783468320153,12196,420.328220781085
"V1023",1,0.0386387649009521,12195,420.289582016184
"V1024",1,0.0156576542070184,12194,420.273924361977
"V1025",1,0.0632798044944707,12193,420.210644557483
"V1026",1,0.0143582333384416,12192,420.196286324144
"V1027",1,0.000499069243915073,12191,420.195787254901
"V1028",1,0.000152953592703398,12190,420.195634301308
"V1029",1,0.000749735959402642,12189,420.194884565348
"V1030",1,0.132261119404973,12188,420.062623445943
"V1031",1,0.0192241310924146,12187,420.043399314851
"V1032",1,0.0611997787622158,12186,419.982199536089
"V1033",1,1.18305905516536e-06,12185,419.98219835303
"V1034",1,0.0079894006959762,12184,419.974208952334
"V1035",1,0.00316503468354767,12183,419.97104391765
"V1036",1,0.00341505004479359,12182,419.967628867605
"V1037",1,0.0200845875336313,12181,419.947544280072
"V1038",1,0.217658149488955,12180,419.729886130583
"V1039",1,0.0533049827789682,12179,419.676581147804
"V1040",1,1.68282389267915e-06,12178,419.67657946498
"V1041",1,0.00582746171841109,12177,419.670752003262
"V1042",1,0.000356945250473473,12176,419.670395058011
"V1043",1,0.0123731183015252,12175,419.65802193971
"V1044",1,0.0140837388719319,12174,419.643938200838
"V1045",0,0,12174,419.643938200838
"V1046",1,0.130359310679466,12173,419.513578890158
"V1047",1,0.00915283225009489,12172,419.504426057908
"V1048",1,0.00141391065261587,12171,419.503012147256
"V1049",1,0.00600183860581183,12170,419.49701030865
"V1050",1,0.00183838566772465,12169,419.495171922982
"V1051",1,7.94094326010963e-05,12168,419.495092513549
"V1052",1,0.00028218759655374,12167,419.494810325953
"V1053",1,0.00280772110608041,12166,419.492002604847
"V1054",1,0.245616510261016,12165,419.246386094586
"V1055",0,0,12165,419.246386094586
"V1056",1,0.21960626051964,12164,419.026779834066
"V1057",1,0.0335449004097654,12163,418.993234933656
"V1058",1,0.00219967439284119,12162,418.991035259263
"V1059",1,0.00019068741397632,12161,418.990844571849
"V1060",1,0.0012981584710019,12160,418.989546413378
"V1061",1,0.0190816483530512,12159,418.970464765025
"V1062",1,0.0342727360177832,12158,418.936192029008
"V1063",1,0.0213383257568012,12157,418.914853703251
"V1064",1,0.061505291892729,12156,418.853348411358
"V1065",1,0.00469503282727146,12155,418.848653378531
"V1066",1,0.000946813487303189,12154,418.847706565044
"V1067",1,0.00126226012366715,12153,418.84644430492
"V1068",1,0.0557009602357539,12152,418.790743344684
"V1069",1,0.005760570646828,12151,418.784982774037
"V1070",1,0.00515281462361372,12150,418.779829959414
"V1071",1,0.203408060213235,12149,418.5764218992
"V1072",1,0.00676485535433358,12148,418.569657043846
"V1073",1,2.5655428828486e-05,12147,418.569631388417
"V1074",1,0.00540616734764399,12146,418.56422522107
"V1075",1,0.0055214428338104,12145,418.558703778236
"V1076",1,0.0017805783958238,12144,418.55692319984
"V1077",1,0.00705562171327756,12143,418.549867578127
"V1078",1,0.00460206981961164,12142,418.545265508307
"V1079",1,0.00966636255498088,12141,418.535599145752
"V1080",1,0.00701043297004844,12140,418.528588712782
"V1081",0,0,12140,418.528588712782
"V1082",1,0.0102560152200795,12139,418.518332697562
"V1083",1,0.00119527874471714,12138,418.517137418817
"V1084",1,0.0132245133538618,12137,418.503912905463
"V1085",1,0.0053547030943264,12136,418.498558202369
"V1086",0,0,12136,418.498558202369
"V1087",1,0.00554337524744142,12135,418.493014827122
"V1088",1,0.00275290612796653,12134,418.490261920994
"V1089",1,0.00710067994424435,12133,418.483161241049
"V1090",1,0.00488820290252079,12132,418.478273038147
"V1091",1,0.000729620171910028,12131,418.477543417975
"V1092",1,2.45362072632815e-05,12130,418.477518881768
"V1093",1,0.00225003080521446,12129,418.475268850963
"V1094",1,0.00855014397978948,12128,418.466718706983
"V1095",1,0.00500072290731168,12127,418.461717984075
"V1096",1,0.0126156136473696,12126,418.449102370428
"V1097",1,0.0011565746008273,12125,418.447945795827
"V1098",1,0.0199664784318543,12124,418.427979317395
"V1099",1,0.00774184854367377,12123,418.420237468852
"V1100",1,1.50878695990286e-05,12122,418.420222380982
"V1101",1,0.0161317289296221,12121,418.404090652053
"V1102",1,0.0001252535694789,12120,418.403965398483
"V1103",1,0.00459883815437934,12119,418.399366560329
"V1104",1,0.0102074801048957,12118,418.389159080224
"V1105",1,0.0107715213986808,12117,418.378387558825
"V1106",1,0.0136036770044257,12116,418.364783881821
"V1107",1,0.000226156157907553,12115,418.364557725663
"V1108",1,0.0123268468166202,12114,418.352230878846
"V1109",1,0.0857366033185372,12113,418.266494275528
"V1110",1,0.00205361856427544,12112,418.264440656963
"V1111",1,0.000518340244980209,12111,418.263922316718
"V1112",0,0,12111,418.263922316718
"V1113",0,0,12111,418.263922316718
"V1114",0,0,12111,418.263922316718
